time,flux
1438.1751795086989,1.0149763
1438.1765683956216,0.9855415
1438.1779572826608,0.9977028
1438.1793461695836,1.0173618
1438.1807350566226,1.0095068
1438.182123943662,1.0040348
1438.183512830701,1.0039079
1438.1849017177394,0.99869776
1438.1862906047786,1.0070394
1438.1876794918185,0.99886674
1438.1890683788577,1.0066297
1438.1904572658962,1.0189164
1438.1918461530524,1.0189416
1438.1932350400923,0.99978817
1438.1946239272472,0.9912705
1438.1960128142857,1.0031701
1438.1974017014413,1.0054202
1438.1987905884812,0.9985266
1438.2001794756368,0.9901401
1438.2015683627917,1.0055612
1438.2029572499473,0.98065937
1438.2043461371036,0.9919244
1438.2057350242592,1.0085689
1438.2071239114148,0.9953657
1438.2085127985704,1.0171195
1438.2099016858417,0.9964495
1438.2112905729973,0.99501014
1438.2126794601536,1.0015789
1438.2140683474256,1.0344751
1438.2154572345805,0.9982355
1438.2168461218525,1.0058959
1438.2182350091252,1.0133251
1438.2196238963973,1.0144049
1438.2210127836686,0.9975529
1438.2224016708242,0.99204415
1438.2237905580969,0.9987845
1438.2251794454853,1.0120257
1438.2265683327566,1.0011878
1438.2279572200287,1.0029523
1438.2293461073007,1.0122775
1438.230734994689,0.98032886
1438.2321238819618,0.99804467
1438.2335127692338,0.9868879
1438.2349016566216,1.0141064
1438.23629054401,1.0119313
1438.2376794312827,1.0211359
1438.2390683186711,0.99701923
1438.2404572060589,0.98055196
1438.2418460934466,0.99354655
1438.2432349808357,1.0152537
1438.2446238682248,0.9919964
1438.2460127556124,0.99806774
1438.2474016430008,0.9962358
1438.2487905305063,1.0204283
1438.2501794178947,1.0004903
1438.2515683052825,1.0123075
1438.2529571927873,1.011423
1438.2543460801758,0.98850346
1438.2557349676806,1.0122602
1438.2571238551855,0.9962477
1438.2585127425739,1.0101012
1438.2599016300787,1.005743
1438.261290517583,1.006334
1438.2626794050884,0.98127556
1438.264068292594,1.0071725
1438.265457180098,0.992173
1438.2668460676023,1.019162
1438.2682349552242,1.0082657
