time,flux
1325.299138379482,0.9978573
1325.300527267115,0.9999439
1325.3019161547481,1.0018817
1325.303305042381,0.9985676
1325.304693930014,0.9974343
1325.3060828176472,0.99954414
1325.30747170528,0.9983369
1325.3088605929129,0.99644476
1325.310249480546,0.99894637
1325.311638368179,0.99898946
1325.313027255812,0.9971738
1325.3144161434448,0.9986496
1325.315805031078,0.9968386
1325.3171939187116,1.0021846
1325.3185828063447,0.9966496
1325.3199716939769,1.0038506
1325.3213605816104,1.0051366
1325.3227494692435,0.99230844
1325.3241383568757,0.995168
1325.3255272445094,0.9999603
1325.3269161321425,0.99818057
1325.3283050197747,1.0004184
1325.3296939076413,0.99984336
1325.3310827952741,1.0060345
1325.3324716829065,0.9990939
1325.3338605705403,1.0015812
1325.3352494581738,0.9993065
1325.336638345807,0.9954051
1325.3380272334398,0.99912256
1325.3394161210729,0.9963882
1325.340805008706,0.9982551
1325.3421938963388,1.0065465
1325.3435827839717,0.9985182
1325.3449716716048,0.99482036
1325.3463605592378,1.0037442
1325.3477494468707,1.0009297
1325.3491383345045,1.0017409
1325.3505272221373,0.9970496
1325.3519161097697,0.99905246
1325.3533049974035,1.0018433
1325.3546938850363,0.99526346
1325.3560827726687,1.0019017
1325.3574716603023,0.9989221
1325.3588605479354,1.004345
1325.3602494355675,1.0001123
1325.361638323201,1.0018455
1325.3630272108344,0.9990873
1325.3644160984666,0.9945007
1325.3658049861,1.001113
1325.3671938737339,1.0050353
1325.3685827613663,0.99813944
1325.3699716489991,0.9986758
1325.3713605368657,0.9988019
1325.372749424498,0.99913853
1325.374138312131,0.9973014
1325.3755271997647,0.99931777
1325.3769160873976,0.9968344
1325.3783049750305,0.9984179
1325.3796938626635,0.99537444
1325.3810827502966,1.0050246
1325.3824716379295,0.99607253
1325.3838605255623,1.0045297
1325.385249413196,0.99593
1325.3866383008292,0.9997462
1325.3880271884614,1.0065984
1325.3894160760951,0.99735427
1325.390804963728,1.005363
1325.3921938513604,0.9988425
1325.3935827389942,1.0025437
1325.394971626627,0.99823755
1325.3963605142594,0.9986286
1325.3977494018932,0.99523324
1325.399138289526,0.9986357
1325.4005271771584,0.9996868
