time,flux
1598.7760724747127,0.9982486
1598.7774614077148,0.9986194
1598.7788503407164,0.99828315
1598.780239273719,0.9983763
1598.781628206721,0.99981713
1598.7830171392566,0.999173
1598.7844060722582,0.99750763
1598.7857950052603,0.99731874
1598.787183938262,1.0014918
1598.7885728712645,0.9970557
1598.789961804267,1.0034286
1598.7913507368032,0.9982437
1598.7927396698042,0.9965133
1598.7941286028054,0.9996043
1598.795517535808,0.99590653
1598.7969064688104,1.0006188
1598.7982954013469,0.99865687
1598.7996843343485,0.99946207
1598.8010732673506,0.99693084
1598.8024622003522,0.999138
1598.8038511333548,0.9961748
1598.8052400663569,0.9985268
1598.8066289988924,0.99714214
1598.808017931894,0.9985906
1598.809406864896,0.9982772
1598.8107957978982,0.9992997
1598.8121847309008,0.99989456
1598.8135736639028,0.9951198
1598.8149625964388,0.99832344
1598.81635152944,0.99764425
1598.8177404624412,1.0006013
1598.8191293954437,0.99735826
1598.8205183284463,0.9978452
1598.8219072609827,1.0007129
1598.8232961939843,0.99966544
1598.8246851269864,1.0006078
1598.826074059989,0.9978412
1598.8274629929915,0.9953248
1598.8288519259925,0.9997142
1598.8302408585278,0.9991922
1598.8316297915298,0.9995512
1598.8330187245315,0.9985593
1598.834407657534,0.999142
1598.8357965905366,0.994907
1598.8371855235387,0.99630386
1598.8385744560746,0.9979857
1598.8399633890767,0.9975611
1598.8413523220784,0.99869
1598.8427412550805,1.0000484
1598.844130188082,0.9938436
1598.8469080536202,0.996437
1598.8482969866218,0.995307
1598.8496859196243,0.9965978
1598.8510748526269,1.0025098
1598.852463785628,0.9979129
1598.8538527181636,1.0011314
1598.8552416511657,0.99803007
1598.8566305841682,1.0010734
1598.8580195171708,0.99720913
1598.8594084501724,0.9967911
1598.8607973831745,0.9958046
1598.8621863157105,1.0033125
1598.8635752487126,0.9997749
1598.8649641817142,1.0010515
1598.866353114716,0.9964021
1598.867742047718,0.9991289
1598.8691309807195,0.99631727
1598.870519913256,0.99973845
1598.8719088462576,0.995355
1598.8732977792602,1.0018566
1598.8746867122627,0.9960582
1598.8760756452639,0.99911076
1598.877464578265,0.9974486
1598.8788535108015,1.0008161
1598.880242443804,0.9960293
1598.8816313768066,0.99856395
1598.8830203098082,0.9994431
1598.8844092428103,0.99734056
1598.8857981753463,0.99752384
1598.887187108348,0.9998226
1598.88857604135,0.99800634
1598.8899649743516,0.9996958
1598.8913539073537,0.99692225
1598.8927428403554,0.99842995
1598.8941317728918,0.99754864
1598.8955207058943,0.99780744
1598.896909638897,0.9985573
1598.8982985718985,0.99578714
1598.8996875048997,0.9991376
1598.9010764379009,0.9990382
1598.902465370437,0.99794346
1598.9038543034394,0.99741197
1598.905243236442,0.9975854
1598.906632169444,1.0011022
1598.9080211024457,0.99918175
1598.9094100354478,0.99396914
1598.9107989679846,1.0014697
1598.9121879009863,0.9997377
1598.9135768339875,1.0028163
1598.9149657669896,0.9996673
1598.9163546999912,0.9966331
1598.9177436325276,0.9993312
1598.9191325655302,0.9993616
1598.9205214985327,0.99782836
1598.9219104315343,0.99827534
1598.9232993645355,0.9993186
1598.9246882975367,0.99758935
1598.9260772300736,0.9994821
1598.9274661630761,1.0018802
1598.9288550960778,0.99878234
1598.9302440290799,0.998713
1598.9316329620815,0.997954
1598.9330218950836,0.9991141
1598.9344108276205,1.0011696
1598.935799760622,0.9967339
1598.9371886936233,0.9997777
1598.9385776266254,0.9965369
1598.939966559627,1.0010892
1598.941355492164,0.9989406
1598.9427444251664,0.99831873
1598.944133358168,1.0005718
1598.9455222911702,0.99845326
1598.9469112241713,0.99825627
1598.9483001571725,0.99946105
1598.9496890897094,0.998923
1598.951078022712,1.0011034
1598.9524669557136,0.9999825
