time,flux
1410.9028475503978,0.99754506
1410.9042364559643,0.99497664
1410.9056253615308,0.9953538
1410.9070142671112,0.9985352
1410.9084031726916,1.0009458
1410.9097920782726,0.99911886
1410.9111809838682,0.99532723
1410.9125698894632,0.99277836
1410.9139587950588,0.9953405
1410.9153477006696,1.0021766
1410.91673660628,0.99801934
1410.918125511904,1.0011407
1410.9195144175142,0.9962833
1410.9209033231534,0.99903136
1410.9222922287775,1.0003355
1410.9236811344167,0.99534076
1410.925070040056,0.99961627
1410.926458945709,1.0007207
1410.9278478513486,0.99763733
1410.929236757017,0.99672157
1410.93062566267,1.0000659
1410.9320145683378,0.99774796
1410.9334034740068,0.9998574
1410.9347923796904,0.9992749
1410.936181285358,1.0017776
1410.9375701910556,0.9990195
1410.9389590967385,1.0008394
1410.9403480024353,0.9981614
1410.9417369081327,0.9973397
1410.943125813845,1.0005678
1410.9445147195418,1.0032382
1410.945903625253,0.9986439
1410.9472925309797,1.000907
1410.9486814367062,0.9998141
1410.9500703424321,0.9982164
1410.9514592481594,0.999602
1410.9528481539012,0.9983344
1410.9542370596416,0.99893695
1410.9556259653975,1.0017647
1410.9570148711387,0.99414265
1410.9584037768936,0.9992918
1410.9611815884189,0.99946797
1410.962570494189,0.99915045
1410.9639593999732,0.9974812
1410.9653483057434,1.0010967
1410.9806262696222,1.0003048
1410.9820151754502,0.9988831
1410.9834040812932,1.0012437
1410.9847929871362,1.0001764
1410.9861818929792,1.0000247
1410.9875707988367,1.0008006
1410.9889597046943,1.0057241
1410.9903486105518,1.0021273
1410.9917375164086,0.99982846
1410.9931264222807,0.99886864
1411.0014598575842,1.0038341
1411.0028487634854,1.004735
1411.0042376693873,1.0027641
1411.005626575303,1.00258
1411.007015481219,1.0029533
1411.0084043871348,1.0005581
1411.0097932930498,1.0005988
1411.0111821989801,1.001383
1411.0125711049104,0.99775106
1411.01396001084,1.0018224
1411.0153489167697,1.0027038
1411.0167378227145,1.0028136
1411.0181267286594,0.9987851
1411.019515634618,0.9980232
1411.0209045405638,1.0038222
1411.022293446524,0.99908143
1411.0236823524826,0.9999513
1411.025071258456,0.9991812
1411.0264601644299,1.0028377
1411.0278490704038,1.0034728
1411.029237976377,0.9971298
1411.0306268823656,0.9971826
1411.032015788354,1.0008755
1411.033404694342,1.000313
1411.0347936003452,0.9999534
1411.0361825063337,0.9971813
1411.037571412336,1.0010887
1411.0389603183537,0.9993839
1411.0403492243574,0.9987055
1411.041738130375,0.9983676
1411.043127036392,0.99701506
1411.0445159424241,1.000328
1411.0459048484563,1.0000657
1411.0486826605202,1.0034605
1411.0514604725984,1.0009685
1411.0528493786444,1.0006837
1411.0542382847057,1.002782
1411.055627190753,1.0019197
1411.0570160968143,1.0013524
1411.0584050028756,0.99835855
1411.0597939089514,0.9995137
1411.0611828150122,0.9981571
1411.062571721088,1.0028011
1411.0639606271784,1.0032705
1411.0653495332535,0.99834824
1411.0667384393432,1.0010849
1411.0681273454336,0.9965663
1411.069516251524,0.9950035
1411.0709051576282,1.0019482
1411.0722940637186,1.000763
1411.0736829698387,0.99844253
1411.0750718759439,1.003075
1411.0764607820488,0.9977693
1411.079238594287,0.9990047
1411.0806275004204,0.99838054
1411.0820164065399,1.0013024
1411.083405312674,0.9986255
1411.0847942188072,0.99807256
1411.086183124956,1.0025731
1411.08757203109,0.99885637
1411.088960937238,0.9994268
1411.0903498433865,0.9996221
1411.0917387495504,0.9990667
1411.093127655699,0.99674815
1411.0945165618614,0.9990681
1411.095905468039,0.9997399
1411.0972943742022,0.9991193
1411.0986832803792,0.9993466
1411.1000721865569,1.0010513
1411.1014610927348,1.0005342
1411.1028499989118,0.99995863
1411.104238905104,1.0001215
1411.1056278112962,0.9959874
1411.1070167174878,0.9994332
1411.10840562368,1.0000358
1411.1097945298875,1.0061429
1411.1111834360943,1.002834
1411.1125723423004,0.9984313
1411.1139612485074,0.9987459
1411.1153501547287,1.0014646
1411.1167390609494,0.9979948
1411.1181279671707,1.001063
1411.119516873392,1.0030044
1411.1209057796273,0.9994443
1411.122294685848,0.9981829
1411.1236835920838,1.0000033
1411.1250724983342,0.99821967
1411.1264614045701,0.9996336
1411.1278503108215,0.9977577
1411.129239217072,0.9977874
1411.1306281233217,0.99736613
1411.132017029586,1.000346
1411.1334059358364,0.99895114
1411.1347948421014,0.997397
1411.1361837483657,0.99865943
1411.1375726546453,0.9997941
1411.1389615609103,0.9956322
1411.1403504671894,0.99957615
1411.141739373469,0.99959767
1411.1431282797637,1.0035082
1411.1445171860432,0.99916047
1411.1459060923366,1.0008035
1411.1472949986307,1.0000476
1411.1486839049248,0.9983164
1411.1500728112328,1.0048071
1411.151461717527,0.9989223
1411.1528506238358,0.999935
1411.1542395301437,0.9997339
1411.155628436467,0.9997451
1411.158406249098,0.9985814
1411.1597951554206,0.9979767
1411.161184061759,0.9988666
1411.162572968083,0.99822354
1411.16396187442,0.9952581
1411.165350780758,1.0011758
1411.1667396870957,0.99685526
1411.1681285934328,0.99825835
1411.1695174997851,0.99945766
1411.1709064061374,0.9972044
1411.172295312489,1.0032835
1411.1736842188407,1.000882
1411.175073125193,1.0001073
1411.1764620315598,0.997531
1411.1778509379267,1.0036036
1411.1792398442944,1.0031236
1411.1806287506613,0.9960156
1411.182017657042,0.9975095
1411.1834065634089,1.000185
1411.1847954697903,1.001221
1411.1861843761856,0.99629223
1411.1875732825663,1.0031251
1411.1889621889623,1.0010029
1411.1903510953437,0.9992311
1411.191740001739,1.0002245
1411.1931289081497,0.9978733
1411.1945178145456,1.0021074
1411.1959067209561,0.9995416
1411.1972956273673,0.9993334
1411.1986845337779,0.995381
1411.2000734401877,1.0066835
1411.2014623465975,1.0022871
1411.2028512530226,1.0020413
1411.2042401594479,0.9986562
1411.2056290658722,0.99591583
1411.2070179722973,1.0005147
1411.208406878737,1.0016911
1411.2097957851613,1.0010912
1411.211184691601,1.0012605
1411.2125735980412,0.99928
1411.2139625044954,0.99867934
1411.2153514109343,0.999171
1411.2167403173887,0.99885654
1411.2195181302964,0.9979542
1411.2209070367505,0.99561065
1411.2222959432193,0.9998594
1411.2236848496727,1.0013639
1411.2250737561415,0.998933
1411.2264626626102,1.0009004
1411.2278515690928,0.99934196
1411.2292404755608,1.0013001
1411.230629382045,1.0022243
1411.232018288529,0.9985259
1411.2334071950115,1.0027851
1411.2347961014948,0.9973132
1411.2361850079926,0.99875134
1411.2375739144752,0.9987469
1411.2389628209723,0.99974364
1411.2403517274702,1.0011085
1411.241740633968,0.9998776
1411.2431295404797,1.0018575
1411.2445184469777,0.99903876
1411.24590735349,1.0015341
1411.2472962600025,0.9983462
1411.2486851665155,0.9967053
1411.2500740730425,0.9978031
1411.2514629795542,1.0021049
1411.2528518860804,1.0026084
1411.2542407926073,1.0010254
1411.2556296991343,1.000069
1411.2570186056607,0.9982621
1411.2584075122022,1.0009847
1411.2597964187437,1.0004249
1411.26118532527,0.9999768
1411.2625742318114,1.0020255
1411.2639631383681,0.99962306
1411.2653520449096,1.0002043
1411.266740951465,1.0021802
1411.2681298580064,1.0002751
1411.2695187645625,1.0014287
1411.270907671118,0.99699134
1411.2722965776886,0.99523985
1411.2736854842447,0.9998926
1411.2750743908146,1.0016375
1411.2764632973851,1.0009505
1411.2778522039557,1.0012782
1411.2792411105256,0.997654
1411.2806300170955,0.99907523
1411.2820189236816,0.9970654
1411.2834078302674,0.9994007
1411.2847967368518,0.9989123
1411.287574550022,1.0053478
1411.2903523632062,1.0005308
1411.291741269806,1.0025389
1411.293130176405,0.99753886
1411.294519083004,1.0024003
1411.2959079896038,0.99944997
1411.297296896218,1.0004022
1411.2986858028178,0.9989128
1411.3000747094327,1.0005163
1411.301463616047,1.0000882
1411.3028525226605,0.9969766
1411.3042414292893,1.0004609
1411.3056303359035,1.0021595
1411.3070192425316,1.0054286
1411.3084081491597,1.0023277
1411.3097970557885,0.9996907
1411.3111859624175,1.0014274
1411.3125748690456,0.9968773
1411.313963775689,0.9996972
1411.3153526823185,0.99760646
1411.3167415889618,1.0014508
1411.3181304956051,0.99779415
1411.3195194022485,0.9961002
1411.3209083089057,0.9999872
1411.3222972155484,0.9984424
1411.3236861222065,1.0000695
1411.3250750288644,0.99471843
1411.3264639355216,0.9969322
1411.3278528421795,0.99610823
