time,flux
131.51268478561542,1.0007195
131.53311927420873,1.0009363
131.55355366280855,1.0011964
131.5739879511675,1.0004169
131.5944223395345,1.0011995
131.61485682766943,1.0004272
131.63529111580283,1.0005975
131.6557255038133,1.0010626
131.6761599917154,1.0006796
131.69659437949304,1.0001966
131.71702866716078,1.0008246
131.73746305471286,1.0014228
131.75789754225843,1.0001912
131.77833182957693,1.0009066
131.79876621677977,1.0013174
131.8192007039761,1.0008341
131.83963499094534,1.0007421
131.86006937791535,1.0006604
131.88050376464525,1.0009079
131.90093815138243,1.0009009
131.9213725380032,1.0002676
131.94180692450027,1.0005707
131.9622413108882,1.0008677
131.98267569715972,1.0010176
132.00311008330755,1.000865
132.02354436934547,1.0020952
132.0439788552685,1.0007678
132.0644132410671,1.0012928
132.08484752687218,1.0007243
132.1052819124452,1.0006331
132.12571639801172,1.001024
132.14615068335115,1.0005826
132.16658506869135,1.0005407
132.1870195537922,1.0007517
132.20745393889956,1.0007813
132.22788822388975,1.0008057
132.24832260876428,1.0007079
132.26875709339947,1.0008457
132.2891913780404,1.0004201
132.30962576255843,1.0009785
132.33006024696806,1.0005214
132.35049453125976,1.0009848
132.3709289154358,1.000925
132.39136329960456,1.0007696
132.41179768354777,1.0011017
132.4322320673673,1.0012983
132.45266645107768,1.0009711
132.47310093478882,1.0007071
132.4935352182656,1.0011349
132.51396960173588,1.0012779
132.53440388497984,1.0010253
132.55483836821804,1.0010765
132.57527275122993,1.0012922
132.59570703424106,1.0011857
132.6161415171373,1.001436
132.63657589979266,1.0008372
132.6570102824553,1.0008016
132.67744456500077,1.0007802
132.69787904742407,1.0008756
132.71831342973746,1.000609
132.73874771193368,1.0007341
132.75918219400774,1.0007885
132.7796165759719,1.0009508
132.80005085781886,1.0010276
132.8204852395429,1.0002962
132.84091972115857,1.000628
132.8613540026563,1.0007097
132.8817883840311,1.0007702
132.90222286529752,1.0006611
132.92265714656241,1.0007133
132.94309152758797,1.0007437
132.96352590850438,1.0004556
