time,flux
1354.1106791836396,1.0014423
1354.1120680689546,1.0008276
1354.1134569545025,1.0011773
1354.116234725363,0.99748623
1354.117623610678,0.99941325
1354.119012495993,1.0012287
1354.1204013815404,0.99960184
1354.1217902668545,1.0003022
1354.123179152169,0.99866027
1354.124568037717,0.9991986
1354.125956923032,0.9992883
1354.1273458085784,0.99960345
1354.1287346938925,0.997594
1354.1301235792075,0.9997857
1354.1315124647554,0.99824274
1354.13290135007,1.0002171
1354.1342902356164,0.9993753
1354.1356791209314,1.0001574
1354.1370680064792,1.0005778
1354.1384568917942,0.9997413
1354.1398457771088,0.9977291
1354.1412346626553,1.0008888
1354.1426235479703,0.99806446
1354.1440124335181,1.0000722
1354.1454013188318,0.99974585
1354.1467902043787,0.99931335
1354.1481790896937,1.0007849
1354.1495679750087,1.001135
1354.1509568605566,0.99944717
1354.1523457458702,0.9983493
1354.1537346314176,0.99925864
1354.1551235167326,0.9981087
1354.1565124022804,0.99859995
1354.1579012875945,0.9997359
1354.159290173141,0.99943364
1354.160679058456,1.0003507
1354.162067943771,0.9989986
1354.1634568293184,0.999552
1354.1648457146325,1.0000559
1354.16623460018,0.99969876
1354.167623485495,0.99885064
1354.1690123710428,0.9999313
1354.1704012563564,0.99806106
1354.1717901419038,1.0004686
1354.1731790272188,0.9997227
1354.1745679127666,1.0000466
1354.1759567980816,0.99991673
1354.1773456836281,0.9990185
1354.1787345689422,1.0007828
1354.18012345449,0.99889296
1354.1815123398046,1.000491
1354.1829012253525,1.0004573
1354.1842901106666,1.0001649
1354.185678996214,0.9996814
1354.187067881529,1.0006502
1354.1884567670759,1.0015986
1354.1898456523904,0.9997735
1354.1912345379374,0.99989825
1354.1926234232524,0.99995154
1354.1940123088002,0.9993977
1354.1954011941148,1.0000211
1354.1967900796622,1.0001792
1354.1981789649763,1.001002
1354.1995678505236,1.0012343
1354.2009567358386,1.00025
1354.2023456213856,0.9989421
1354.2037345067001,1.0001489
1354.205123392248,1.0002624
1354.206512277562,0.99896693
1354.20790116311,0.99849534
1354.2092900484245,0.99749595
1354.2106789339714,1.0008796
1354.2120678192864,1.000144
1354.2134567048338,0.99938697
1354.214845590148,1.0004268
1354.2162344756953,0.9975572
1354.2176233610094,1.000485
1354.2190122465572,0.99749506
1354.220401132105,0.99814385
1354.2217900174196,1.0006212
1354.2231789029665,1.0004635
1354.224567788281,1.0003963
1354.225956673829,0.9996797
1354.2273455591433,0.99950916
1354.2287344446904,0.99952185
1354.2301233300054,0.9994956
1354.2315122155528,1.0006797
1354.2329011011007,0.999489
1354.2342899864148,1.0012736
1354.2356788719612,0.9999742
1354.2370677572762,1.0003991
1354.238456642824,1.000095
1354.239845528139,1.0021843
1354.2412344136865,1.0008827
1354.2426232990001,1.0010108
1354.244012184548,1.0014795
1354.2454010700958,0.9987622
1354.24678995541,0.998188
1354.2481788409573,1.0013344
1354.2495677262714,1.0012677
1354.2509566118192,1.0017607
1354.2523454971342,1.0006337
1354.2537343826807,1.0004156
1354.255123268228,1.000047
1354.256512153543,1.0007552
1354.257901039091,0.999022
1354.2592899244055,1.0006984
1354.260678809952,0.9993643
1354.2620676954998,0.9991129
1354.2634565808148,1.0000731
1354.2648454663627,1.0010182
1354.2662343516768,0.99926305
1354.2676232372232,1.0000777
1354.269012122771,0.99954456
1354.270401008086,1.000725
1354.2717898936326,0.9977136
1354.273178778947,1.0003142
1354.274567664495,1.0002444
1354.2759565500428,1.0012406
1354.2773454353578,1.0004349
1354.2787343209043,0.9992429
1354.2801232062184,0.9984646
1354.2815120917662,0.9989976
1354.282900977314,1.0002515
1354.2842898626286,1.0000017
1354.285678748175,0.9993074
1354.28706763349,1.0003551
1354.288456519038,0.99978626
1354.2898454045853,1.0012509
1354.2912342898994,0.9991031
1354.2926231754468,0.9992072
1354.2940120609946,0.9998215
1354.2954009463097,1.000122
1354.2967898318561,1.0020912
1354.2981787171702,1.0023139
1354.299567602718,1.0013931
1354.300956488266,1.0000359
1354.302345373581,1.0012621
1354.3037342591274,0.9985258
1354.3051231446748,0.99882805
1354.3065120299898,1.0002339
1354.3079009155367,1.0012387
1354.3092898008517,1.0015405
1354.3106786863991,0.9983815
1354.312067571946,0.99957794
1354.313456457261,1.0004188
1354.3148453428084,1.0000199
1354.3162342283554,0.99847835
1354.31762311367,0.99934393
1354.3190119992178,1.00124
1354.3204008847656,1.0005337
1354.3217897700802,0.99992716
1354.323178655627,1.0006363
1354.3245675409416,1.0004488
1354.3259564264886,0.9989194
1354.3273453120364,1.0011327
1354.328734197351,1.0004673
1354.330123082898,0.9978899
1354.3315119684457,0.9998067
1354.3329008537603,0.9995565
1354.3342897393081,1.0010171
1354.335678624855,0.9998529
1354.3370675101696,1.0015651
1354.3384563957175,0.9995532
1354.3398452812644,1.0003383
1354.341234166579,1.0001827
1354.3426230521259,1.0000755
1354.3440119376733,0.9994499
1354.3454008229883,1.0003836
1354.346789708536,1.0007603
1354.348178594083,0.99933016
1354.3495674793976,0.9973027
1354.350956364945,1.0001734
1354.3523452504928,0.99891967
1354.353734135807,0.9991164
1354.3551230213543,0.9992738
1354.3565119069021,1.0003093
1354.3579007922162,0.99934787
1354.359289677764,0.9991989
1354.3606785633115,1.0003304
