time,flux
231.38336551852262,1.0002649
231.384046611769,0.999697
231.38472760478908,0.9999369
231.3854087978034,1.0000894
231.38608989081695,0.99950105
231.38677098406333,0.9999799
231.38745217707765,0.99979085
231.38813327009848,1.0004832
231.38881436311203,0.9997071
231.38949545635842,0.99986523
231.39017654937197,1.0005319
231.39085764238553,1.0002117
231.39153883540712,1.0004878
231.3922199286535,1.0004541
231.39290102166706,1.0000613
231.3935821146806,0.9997668
231.39426330792776,0.9997356
231.3949444009413,1.0001711
231.39562539396138,0.9999732
231.3963065869757,0.99982834
231.39698768022208,1.0003654
231.39766877323564,1.0006806
231.39834986625647,1.0002993
231.39903105927078,1.0000502
231.39971215251717,1.0003631
231.40039334553148,1.0002705
231.40107433854428,1.000163
231.40175543155783,1.0000852
231.4024365248115,0.9999815
231.4031177178258,1.0000428
231.40379881083936,0.9999729
231.40448000385368,0.99961656
231.40516109686723,0.9999542
231.40584219011362,0.99970067
231.4065231831337,1.0001125
231.407204376148,0.9998326
231.40788546916156,0.99971193
231.4085666624087,1.0003512
231.40924775542226,0.9998698
231.4099288484431,0.999494
231.4106100414574,1.0003994
231.4112911347038,1.0005697
231.41197212771658,1.0001371
231.4126533207309,0.99987596
231.41333441375173,0.9999439
231.41401550676528,0.9998788
231.41469670001243,0.99952024
231.41537779302598,1.0005116
231.41605888603954,1.0002403
231.41673997906037,0.99973387
231.41742107230675,0.9995431
231.4181021653203,1.0001134
231.41878325833386,1.00003
231.41946445134818,1.0001478
231.42014554436173,1.0001513
231.4208266376154,1.000141
231.4215078306297,0.99957377
231.42218892364326,1.0002275
231.42286991665605,0.99980575
231.4235511099032,0.9998076
231.42423220292403,1.0004572
231.42491329593759,0.9997008
231.42559438895114,1.0000881
231.42627558196546,0.99980974
231.42695667521184,0.99988383
231.42763776823267,0.9999553
231.42831886124623,0.9998279
231.42899995425978,0.9998129
231.42968104727333,0.99972254
231.43036224052048,1.0000774
231.4310433335413,0.999696
231.43172442655487,1.0002638
231.43240561956918,0.9999082
231.43308671258274,0.9998576
231.43376770582836,0.9995412
231.43444889884267,1.000513
231.4351299918635,0.99975824
231.43581108487706,0.99946624
231.43649227789138,0.99974453
231.43717337090493,1.0000786
231.43785446415131,0.9997339
231.4385356571729,0.9995996
231.43921675018646,0.99984884
231.43989774319925,0.9997057
231.44057893621357,1.0001036
231.44126002945995,1.0004629
231.44194112248078,0.9998789
231.4426223154951,1.0004685
231.44330340850865,0.9996256
231.4439845015222,0.9996827
231.44466569453652,0.9999699
231.44534668778942,0.9997561
231.44602778080298,0.99959636
231.4467089738173,0.9996258
231.44739006683085,1.0004119
231.4480711598444,0.999828
231.44875235285872,0.99954647
231.44943344611238,1.0003142
231.45011453912593,0.9998844
231.4507956321395,0.99998266
231.45147672515304,0.9997578
231.4521578181666,0.9998163
231.45283891118743,0.9997011
231.45352010443457,0.9996007
231.45420119744813,0.999955
231.45488229046168,0.99999785
231.455563483476,0.99982995
231.45624447649607,0.9994659
231.45692556950962,1.0001538
231.45760676275677,0.9998941
231.45828785577032,1.0004576
231.45896894878388,0.99976414
231.4596501417982,0.99996686
231.46033123481902,0.99984884
231.46101232783258,1.0001003
231.46169332084537,0.99948424
231.46237451409252,1.0003158
231.46305560710607,1.0002067
231.46373680012766,1.0001845
231.46441789314122,1.0000128
231.46509898615477,0.9999741
231.4657801791691,0.99941015
231.46646127218264,1.0001291
231.46714226543554,0.99969345
231.4678233584491,0.99989504
231.4685045514634,1.0000414
231.46918564447697,0.99978405
231.46986683749128,0.99984527
231.47054793050484,1.0002115
231.47122902352567,0.99992245
231.4719102167728,1.0002456
231.4725912097856,0.9999452
231.47327230279916,0.9999743
231.47395349581348,1.0005023
231.4746345888343,0.9999342
231.47531568184786,1.0000237
231.47599687486218,0.9997267
231.47667796787573,1.0000905
231.47735906088928,0.9997716
231.47804015414295,0.9996572
231.4787212471565,0.9999537
231.47940234017005,1.0001425
231.4800834331836,0.999917
231.48076462619792,1.0003849
231.48144571921148,0.99953586
231.4821268122323,0.99965745
231.48280800524662,0.99959767
231.48348899849225,1.0000888
231.4841700915058,0.9999507
231.48485128452012,0.9998436
231.48553237754095,0.999373
231.4862134705545,1.0003377
231.48689456356806,0.99969715
231.48757575658237,1.0003564
231.48825684959593,0.99973994
231.488937842616,0.9998814
231.4896190356303,0.9994487
231.4903001288767,0.9995528
231.49098122189025,0.9999223
231.49166241490457,1.000211
231.4923435079254,0.9997978
231.4930247009397,0.9994843
231.49370579395327,0.99977535
231.49438678696606,1.0000404
231.49506787997962,0.99998236
231.49574907299393,0.9996912
231.49643016601476,1.0001274
231.49711135902908,1.0001888
231.49779245227546,0.9997501
231.49847354528902,1.0003314
231.49915473830333,0.9993641
231.49983583132416,1.0000484
231.5011979173505,1.0012224
231.50187911036483,0.9999999
231.50256020337838,1.0001304
231.5032413963927,1.0000882
231.50392248941353,1.000187
231.50460358242708,1.0004747
231.50528467544063,1.0000645
231.5059657684542,0.99988145
231.50664686170785,0.99978435
231.5073279547214,1.0004439
231.50800914773572,0.99964243
231.50869024074927,0.99981874
231.50937133376283,1.0005443
231.51005252677714,0.99985707
231.51073361979797,0.9998955
231.51141461281077,0.9996576
231.51209570582432,0.99971896
231.51277689883864,1.000069
231.5134579918522,1.0001234
231.51413908487302,1.0002309
