time,flux
260.2160656876804,0.998447
260.216746867889,1.0005885
260.2174279483297,0.9994769
260.2181090287704,0.9992559
260.2187900092176,0.99995065
260.2194711896591,0.99993336
260.2201522700998,0.9998677
260.22083335030766,1.0001681
260.2215145307491,0.99981886
260.2221956111898,1.0011426
260.2228766916378,1.0000625
260.22355787207925,0.99886334
260.2242388525192,1.0005654
260.2249199329599,0.9993774
260.2256011131685,1.0002574
260.2262821936165,0.9990905
260.2269632740572,0.9996865
260.22764445449866,0.99965125
260.22832553493936,0.9999576
260.22900661538006,1.0000267
260.2296876955952,1.0004302
260.2303687760359,0.9984039
260.2310498564766,1.0004086
260.2317309369173,0.99943143
260.23241211735876,1.000935
260.23309319780674,0.9993532
260.2337742780146,1.0005809
260.23445545845607,0.9994464
260.235136438896,1.0000367
260.2358175193367,0.9992263
260.23649869977817,0.99880135
260.2371797799933,1.0010943
260.237860860434,1.0016057
260.2385420408755,0.99886245
260.2392231213162,1.0007141
260.2399042017569,1.0006733
260.2405851822041,1.0005312
260.2412663624127,0.99878633
260.2419474428534,0.9994128
260.2426286232949,0.998931
260.2433097037356,0.9999498
260.2439907839507,0.99974555
260.2446719643922,0.99877924
260.2453530448329,0.99867004
260.2460340252728,1.0015687
260.2467152057143,1.0003777
260.24739628616226,0.99955463
260.2480773663701,1.0004311
260.2487585468116,0.9978414
260.2494396272523,1.0006167
260.250120707693,0.99998885
260.2508018879016,1.0003529
260.25148286834883,0.99834514
260.25216394878953,1.0000302
260.252845129231,1.0003778
260.2535262096717,0.99983513
260.25420728987956,0.99905354
260.2548884703283,0.99914086
260.255569550769,0.9988897
260.2562506312097,0.99989873
260.25693171141756,0.9989809
260.25761279185826,1.0013918
260.25829387230624,1.0000454
260.25897495274694,1.0010293
260.2596561331884,0.99766296
260.26033721339627,1.0011339
260.26101829383697,0.9989829
260.26169947427843,0.99991804
260.26238045472564,1.0002375
260.2630615349335,0.99927354
260.263742715375,0.9978205
260.2644237958157,0.9997694
260.2651048762564,0.99953264
260.26578595670435,0.99989754
260.266467136913,1.0010573
260.2671482173537,0.99939305
260.2678291977936,1.0010062
260.2685103782351,0.9994823
260.2691914584502,0.99888796
260.2698725388909,0.99979603
260.2705537193324,1.0005941
260.2712347997731,0.99925816
260.2719159799817,1.0005933
260.2725970604224,0.999495
260.2732781408704,1.0000926
260.2739591213103,1.0000743
260.27464030151896,1.0000868
260.27532138195966,0.99978215
260.2760025624011,1.000142
260.27668364261626,1.0016015
260.27736472305696,1.0003278
260.2780459034984,1.0007674
260.2787269839391,0.9988362
260.27940796414623,0.99851334
260.28008914459497,1.0001651
260.28077022503567,1.0007639
260.28145130547637,0.99767876
260.282132485685,0.9988557
260.2828135661257,0.99957955
260.2834946465664,0.99896276
260.2841758267823,1.0004469
260.28485680722224,1.0004387
260.28553788766294,1.0010959
260.28621896810364,1.0010406
260.28690014831227,0.99971503
260.28758122876025,0.99994284
260.28826230920095,1.0004035
260.2889434894096,0.9990481
260.2896245698503,0.9990617
260.2903055502902,0.9986201
